indoml_id,intent
jv-ID|3222,iot_coffee
jv-ID|3228,datetime_query
jv-ID|3253,qa_factoid
jv-ID|3264,play_music
jv-ID|3276,takeaway_order
jv-ID|3280,iot_wemo_on
jv-ID|3295,takeaway_query
jv-ID|3298,iot_wemo_on
jv-ID|3305,weather_query
jv-ID|3306,general_quirky
jv-ID|3320,iot_coffee
jv-ID|3321,iot_coffee
jv-ID|3323,iot_coffee
jv-ID|3326,play_music
jv-ID|3329,play_game
jv-ID|3330,play_music
jv-ID|3337,play_radio
jv-ID|3338,weather_query
jv-ID|3349,datetime_query
jv-ID|3361,calendar_set
jv-ID|3364,play_game
jv-ID|3378,iot_hue_lightoff
jv-ID|3386,iot_hue_lightchange
jv-ID|3387,play_music
jv-ID|3398,play_radio
jv-ID|3400,play_radio
jv-ID|3401,play_game
jv-ID|3406,qa_factoid
jv-ID|3407,weather_query
jv-ID|3408,weather_query
jv-ID|3413,qa_definition
jv-ID|3418,iot_coffee
jv-ID|3426,play_game
jv-ID|3433,play_music
jv-ID|3434,play_music
jv-ID|3435,iot_wemo_on
jv-ID|3441,datetime_query
jv-ID|3444,alarm_set
jv-ID|3447,weather_query
jv-ID|3460,play_audiobook
jv-ID|3474,play_game
jv-ID|3481,play_music
jv-ID|3486,audio_volume_up
jv-ID|3489,play_music
jv-ID|3492,play_music
jv-ID|3503,play_game
jv-ID|3507,cooking_recipe
jv-ID|3513,lists_query
jv-ID|3516,weather_query
jv-ID|3522,iot_hue_lightup
jv-ID|3532,datetime_convert
jv-ID|3539,play_music
jv-ID|3542,iot_hue_lightchange
jv-ID|3543,iot_hue_lightchange
jv-ID|3546,play_music
jv-ID|3550,takeaway_order
jv-ID|3554,play_music
jv-ID|3562,play_music
jv-ID|3566,datetime_query
jv-ID|3568,iot_coffee
jv-ID|3570,iot_hue_lightup
jv-ID|3576,news_query
jv-ID|3581,audio_volume_mute
jv-ID|3582,play_game
jv-ID|3586,play_music
jv-ID|3590,play_game
jv-ID|3595,audio_volume_up
jv-ID|3598,general_quirky
jv-ID|3600,audio_volume_mute
jv-ID|3603,news_query
jv-ID|3605,news_query
jv-ID|3606,datetime_query
jv-ID|3614,play_game
jv-ID|3623,recommendation_events
jv-ID|3624,news_query
jv-ID|3631,play_music
jv-ID|3654,music_query
jv-ID|3669,datetime_query
jv-ID|3671,takeaway_query
jv-ID|3674,iot_hue_lightchange
jv-ID|3683,play_music
jv-ID|3686,play_music
jv-ID|3694,iot_wemo_on
jv-ID|3695,audio_volume_up
jv-ID|3700,qa_maths
jv-ID|3702,general_quirky
jv-ID|3714,audio_volume_mute
jv-ID|3717,play_music
jv-ID|3723,play_music
jv-ID|3725,calendar_set
jv-ID|3727,takeaway_order
jv-ID|3734,iot_hue_lightchange
jv-ID|3741,qa_definition
jv-ID|3742,news_query
jv-ID|3750,news_query
jv-ID|3761,play_music
jv-ID|3762,iot_hue_lightup
jv-ID|3771,general_quirky
jv-ID|3774,play_music
jv-ID|3775,play_game
jv-ID|3779,play_radio
jv-ID|3780,play_music
jv-ID|3784,weather_query
jv-ID|3785,iot_hue_lightup
jv-ID|3809,audio_volume_up
jv-ID|3812,cooking_recipe
jv-ID|3819,music_likeness
jv-ID|3822,general_quirky
jv-ID|3829,play_game
jv-ID|3834,iot_hue_lightup
jv-ID|3835,takeaway_order
jv-ID|3837,play_game
jv-ID|3838,iot_wemo_off
jv-ID|3841,iot_cleaning
jv-ID|3852,weather_query
jv-ID|3859,play_music
jv-ID|3864,play_music
jv-ID|3870,general_quirky
jv-ID|3883,play_music
jv-ID|3884,iot_wemo_on
jv-ID|3886,play_game
jv-ID|3894,audio_volume_mute
jv-ID|3907,general_quirky
jv-ID|3911,play_music
jv-ID|3912,play_music
jv-ID|3915,play_music
jv-ID|3936,weather_query
jv-ID|3960,alarm_set
jv-ID|3967,play_music
jv-ID|3980,play_music
jv-ID|3982,play_music
jv-ID|3986,iot_wemo_on
jv-ID|3993,iot_hue_lightoff
jv-ID|3995,play_music
jv-ID|4001,qa_factoid
jv-ID|4013,play_game
jv-ID|4017,iot_coffee
jv-ID|4023,qa_factoid
jv-ID|4024,iot_wemo_on
jv-ID|4026,cooking_recipe
jv-ID|4031,play_game
jv-ID|4040,play_music
jv-ID|4043,cooking_recipe
jv-ID|4048,email_sendemail
jv-ID|4058,play_music
jv-ID|4073,datetime_query
jv-ID|4077,iot_hue_lightup
jv-ID|4081,transport_taxi
jv-ID|4084,cooking_recipe
jv-ID|4086,music_likeness
jv-ID|4088,iot_hue_lightup
jv-ID|4090,audio_volume_down
jv-ID|4104,weather_query
jv-ID|4112,datetime_convert
jv-ID|4116,play_music
jv-ID|4119,news_query
jv-ID|4121,alarm_set
jv-ID|4125,recommendation_locations
jv-ID|4130,general_quirky
jv-ID|4132,general_quirky
jv-ID|4136,play_game
jv-ID|4137,qa_factoid
jv-ID|4145,play_music
jv-ID|4152,play_game
jv-ID|4154,iot_wemo_on
jv-ID|4155,audio_volume_up
jv-ID|4166,audio_volume_up
jv-ID|4168,weather_query
jv-ID|4171,cooking_recipe
jv-ID|4173,iot_wemo_on
jv-ID|4174,iot_hue_lightchange
jv-ID|4177,news_query
jv-ID|4178,news_query
jv-ID|4183,datetime_query
jv-ID|4186,play_game
jv-ID|4187,play_music
jv-ID|4189,music_query
jv-ID|4201,general_quirky
jv-ID|4205,play_music
jv-ID|4212,weather_query
jv-ID|4216,general_joke
jv-ID|4217,general_joke
jv-ID|4224,takeaway_query
jv-ID|4227,calendar_query
jv-ID|4232,play_radio
jv-ID|4236,weather_query
jv-ID|4240,transport_taxi
jv-ID|4241,play_game
jv-ID|4244,iot_coffee
jv-ID|4247,iot_hue_lightchange
jv-ID|4248,iot_hue_lightchange
jv-ID|4249,iot_hue_lightchange
jv-ID|4253,datetime_query
jv-ID|4254,datetime_query
jv-ID|4258,news_query
jv-ID|4266,weather_query
jv-ID|4268,play_music
jv-ID|4271,iot_coffee
jv-ID|4272,iot_coffee
jv-ID|4273,play_music
jv-ID|4283,iot_wemo_on
jv-ID|4290,weather_query
jv-ID|4299,iot_hue_lightup
jv-ID|4305,play_music
jv-ID|4309,datetime_query
jv-ID|4312,weather_query
jv-ID|4313,cooking_recipe
jv-ID|4319,audio_volume_mute
jv-ID|4334,social_query
jv-ID|4336,datetime_query
jv-ID|4346,iot_hue_lightup
jv-ID|4347,iot_hue_lightup
jv-ID|4355,weather_query
jv-ID|4361,play_music
jv-ID|4362,transport_ticket
jv-ID|4375,iot_wemo_on
jv-ID|4376,news_query
jv-ID|4377,weather_query
jv-ID|4383,weather_query
jv-ID|4391,qa_factoid
jv-ID|4400,news_query
jv-ID|4402,weather_query
jv-ID|4412,recommendation_events
jv-ID|4428,news_query
jv-ID|4436,weather_query
jv-ID|4439,weather_query
jv-ID|4442,iot_coffee
jv-ID|4443,iot_coffee
jv-ID|4449,weather_query
jv-ID|4452,play_music
jv-ID|4461,iot_coffee
jv-ID|4463,calendar_set
jv-ID|4477,play_music
jv-ID|4482,weather_query
jv-ID|4486,weather_query
jv-ID|4487,general_quirky
jv-ID|4491,news_query
jv-ID|4492,qa_factoid
jv-ID|4496,play_music
jv-ID|4502,play_game
jv-ID|4516,iot_hue_lightchange
jv-ID|4524,weather_query
jv-ID|4544,iot_coffee
jv-ID|4547,lists_createoradd
jv-ID|4550,music_likeness
jv-ID|4554,iot_coffee
jv-ID|4560,music_query
jv-ID|4567,news_query
jv-ID|4580,play_radio
jv-ID|4587,weather_query
jv-ID|4589,news_query
jv-ID|4601,datetime_query
jv-ID|4606,qa_stock
jv-ID|4614,weather_query
jv-ID|4618,audio_volume_up
jv-ID|4620,iot_wemo_on
jv-ID|4638,audio_volume_up
jv-ID|4653,play_game
jv-ID|4654,iot_wemo_on
jv-ID|4659,audio_volume_up
jv-ID|4662,play_music
jv-ID|4667,play_music
jv-ID|4671,music_likeness
jv-ID|4672,general_quirky
jv-ID|4673,lists_createoradd
jv-ID|4680,weather_query
jv-ID|4689,weather_query
jv-ID|4692,play_music
jv-ID|4702,play_game
jv-ID|4710,datetime_query
jv-ID|4712,audio_volume_up
jv-ID|4764,general_quirky
jv-ID|4767,qa_factoid
jv-ID|4772,datetime_convert
jv-ID|4776,audio_volume_up
jv-ID|4780,calendar_query
jv-ID|4784,weather_query
jv-ID|4798,iot_coffee
jv-ID|4799,iot_wemo_on
jv-ID|4803,iot_hue_lightchange
jv-ID|4809,play_music
jv-ID|4813,transport_taxi
jv-ID|4826,iot_hue_lightchange
jv-ID|4831,audio_volume_up
jv-ID|4833,datetime_query
jv-ID|4837,news_query
jv-ID|4838,play_music
jv-ID|4845,qa_factoid
jv-ID|4848,audio_volume_mute
jv-ID|4851,audio_volume_up
jv-ID|4854,play_music
jv-ID|4871,play_game
jv-ID|4874,qa_maths
jv-ID|4881,datetime_convert
jv-ID|4882,iot_coffee
jv-ID|4887,play_music
jv-ID|4890,news_query
jv-ID|4896,iot_hue_lightup
jv-ID|4909,play_radio
jv-ID|4913,qa_definition
jv-ID|4917,weather_query
jv-ID|4921,play_music
jv-ID|4928,play_radio
jv-ID|4930,alarm_set
jv-ID|4933,qa_factoid
jv-ID|4934,play_game
jv-ID|4951,qa_definition
jv-ID|4953,news_query
jv-ID|4955,music_query
jv-ID|4957,calendar_query
jv-ID|4960,play_music
jv-ID|4966,iot_wemo_on
jv-ID|4968,qa_factoid
jv-ID|4973,play_music
jv-ID|4982,general_joke
jv-ID|4985,general_quirky
jv-ID|4988,iot_coffee
jv-ID|4992,play_game
jv-ID|4994,play_game
jv-ID|4998,audio_volume_up
jv-ID|5006,audio_volume_up
jv-ID|5009,weather_query
jv-ID|5010,cooking_recipe
jv-ID|5014,iot_wemo_on
jv-ID|5016,qa_stock
jv-ID|5017,iot_coffee
jv-ID|5026,iot_hue_lightchange
jv-ID|5027,calendar_query
jv-ID|5037,general_quirky
jv-ID|5038,weather_query
jv-ID|5040,weather_query
jv-ID|5043,iot_wemo_on
jv-ID|5047,iot_coffee
jv-ID|5050,cooking_recipe
jv-ID|5051,iot_wemo_on
jv-ID|5062,play_music
jv-ID|5074,weather_query
jv-ID|5082,play_radio
jv-ID|5085,weather_query
jv-ID|5103,play_game
jv-ID|5116,audio_volume_mute
jv-ID|5118,play_music
jv-ID|5122,play_game
jv-ID|5127,general_quirky
jv-ID|5128,transport_ticket
jv-ID|5131,datetime_query
jv-ID|5134,play_music
jv-ID|5149,iot_coffee
jv-ID|5152,transport_traffic
jv-ID|5156,iot_hue_lightup
jv-ID|5157,iot_hue_lightoff
jv-ID|5158,play_music
jv-ID|5159,play_game
jv-ID|5160,play_game
jv-ID|5165,audio_volume_up
jv-ID|5176,weather_query
jv-ID|5196,general_quirky
jv-ID|5198,music_likeness
jv-ID|5199,play_podcasts
jv-ID|5201,iot_hue_lightup
jv-ID|5204,play_game
jv-ID|5219,audio_volume_up
jv-ID|5221,iot_wemo_on
jv-ID|5225,general_quirky
jv-ID|5229,music_likeness
jv-ID|5243,general_quirky
jv-ID|5245,news_query
jv-ID|5250,news_query
jv-ID|5258,play_music
jv-ID|5261,music_query
jv-ID|5270,qa_factoid
jv-ID|5278,play_music
jv-ID|5279,play_music
jv-ID|5286,transport_query
jv-ID|5292,audio_volume_up
jv-ID|5296,news_query
jv-ID|5297,news_query
jv-ID|5301,weather_query
jv-ID|5307,play_radio
jv-ID|5318,play_radio
jv-ID|5321,weather_query
jv-ID|5324,takeaway_query
jv-ID|5328,play_music
jv-ID|5330,iot_wemo_on
jv-ID|5332,datetime_query
jv-ID|5333,qa_factoid
jv-ID|5339,weather_query
jv-ID|5341,datetime_query
jv-ID|5347,play_music
jv-ID|5349,iot_hue_lightup
jv-ID|5358,play_music
jv-ID|5365,iot_wemo_on
jv-ID|5370,qa_factoid
jv-ID|5378,general_quirky
jv-ID|5396,play_music
jv-ID|5401,play_music
jv-ID|5406,cooking_recipe
jv-ID|5410,play_music
jv-ID|5411,music_query
jv-ID|5413,play_music
jv-ID|5414,play_music
jv-ID|5427,datetime_query
jv-ID|5433,qa_factoid
jv-ID|5439,weather_query
jv-ID|5465,weather_query
jv-ID|5468,weather_query
jv-ID|5475,alarm_set
jv-ID|5481,audio_volume_up
jv-ID|5488,takeaway_order
jv-ID|5497,datetime_query
jv-ID|5501,iot_hue_lightup
jv-ID|5523,datetime_convert
jv-ID|5524,weather_query
jv-ID|5525,audio_volume_mute
jv-ID|5529,play_music
jv-ID|5531,music_likeness
jv-ID|5544,play_music
jv-ID|5550,general_quirky
jv-ID|5552,cooking_recipe
jv-ID|5554,music_query
jv-ID|5557,play_music
jv-ID|5568,play_radio
jv-ID|5570,takeaway_order
jv-ID|5573,cooking_recipe
jv-ID|5574,iot_hue_lightup
jv-ID|5577,weather_query
jv-ID|5578,weather_query
jv-ID|5579,audio_volume_up
jv-ID|5584,iot_hue_lightoff
jv-ID|5590,weather_query
jv-ID|5593,play_music
jv-ID|5600,cooking_recipe
jv-ID|5611,audio_volume_mute
jv-ID|5614,play_radio
jv-ID|5615,news_query
jv-ID|5619,play_music
jv-ID|5623,alarm_set
jv-ID|5627,play_music
jv-ID|5635,play_music
jv-ID|5640,calendar_set
jv-ID|5650,weather_query
jv-ID|5652,iot_wemo_on
jv-ID|5658,play_music
jv-ID|5661,weather_query
jv-ID|5671,datetime_query
jv-ID|5678,datetime_query
jv-ID|5683,play_music
jv-ID|5688,play_music
jv-ID|5691,play_music
jv-ID|5697,news_query
jv-ID|5703,alarm_set
jv-ID|5707,play_game
jv-ID|5721,weather_query
jv-ID|5722,weather_query
jv-ID|5727,iot_hue_lightup
jv-ID|5732,iot_hue_lightchange
jv-ID|5757,audio_volume_mute
jv-ID|5758,weather_query
jv-ID|5774,datetime_query
jv-ID|5797,weather_query
jv-ID|5812,play_audiobook
jv-ID|5813,play_music
jv-ID|5820,play_music
jv-ID|5823,qa_maths
jv-ID|5837,weather_query
jv-ID|5840,takeaway_order
jv-ID|5856,play_game
jv-ID|5871,qa_factoid
jv-ID|5886,news_query
jv-ID|5888,play_music
jv-ID|5902,alarm_query
jv-ID|5911,iot_wemo_on
jv-ID|5912,lists_remove
jv-ID|5917,iot_coffee
jv-ID|5919,qa_factoid
jv-ID|5930,play_game
jv-ID|5948,play_music
jv-ID|5952,general_joke
jv-ID|5953,takeaway_order
jv-ID|5955,general_quirky
jv-ID|5958,qa_definition
jv-ID|5966,takeaway_order
jv-ID|5970,play_game
jv-ID|5974,general_quirky
jv-ID|5985,news_query
jv-ID|5988,iot_hue_lightup
jv-ID|5996,weather_query
jv-ID|5997,datetime_convert
jv-ID|6013,play_radio
jv-ID|6014,music_query
jv-ID|6015,iot_hue_lightup
jv-ID|6023,weather_query
jv-ID|6024,weather_query
jv-ID|6025,weather_query
jv-ID|6027,play_radio
jv-ID|6034,general_quirky
jv-ID|6039,general_quirky
jv-ID|6041,iot_hue_lightup
jv-ID|6045,play_music
jv-ID|6050,weather_query
jv-ID|6055,weather_query
jv-ID|6059,play_music
jv-ID|6060,iot_coffee
jv-ID|6061,cooking_recipe
jv-ID|6064,audio_volume_up
jv-ID|6069,weather_query
jv-ID|6072,takeaway_order
jv-ID|6073,iot_hue_lightup
jv-ID|6074,alarm_set
jv-ID|6077,news_query
jv-ID|6083,alarm_set
jv-ID|6093,weather_query
jv-ID|6101,general_quirky
jv-ID|6103,weather_query
jv-ID|6109,play_music
jv-ID|6112,takeaway_order
jv-ID|6116,weather_query
jv-ID|6118,general_quirky
jv-ID|6127,general_quirky
jv-ID|6129,news_query
jv-ID|6134,music_query
jv-ID|6147,general_joke
jv-ID|6151,weather_query
jv-ID|6159,iot_cleaning
jv-ID|6162,iot_wemo_on
jv-ID|6166,cooking_recipe
jv-ID|6172,general_quirky
jv-ID|6174,audio_volume_up
jv-ID|6177,weather_query
jv-ID|6178,weather_query
jv-ID|6181,general_quirky
jv-ID|6194,weather_query
jv-ID|6195,general_quirky
jv-ID|6201,general_quirky
jv-ID|6213,calendar_query
jv-ID|6214,calendar_query
jv-ID|6220,play_music
jv-ID|6221,general_quirky
jv-ID|6227,general_quirky
jv-ID|6229,general_quirky
jv-ID|6241,general_quirky
jv-ID|6243,general_quirky
jv-ID|6248,general_quirky
jv-ID|6267,general_quirky
jv-ID|6268,general_quirky
jv-ID|6282,general_quirky
jv-ID|6288,general_quirky
jv-ID|6289,weather_query
jv-ID|6290,general_quirky
jv-ID|6293,general_quirky
jv-ID|6294,general_quirky
jv-ID|6295,audio_volume_mute
jv-ID|6301,cooking_recipe
jv-ID|6304,news_query
jv-ID|6305,music_query
jv-ID|6313,play_game
jv-ID|6319,general_quirky
jv-ID|6322,play_game
jv-ID|6325,play_music
jv-ID|6331,play_game
jv-ID|6337,general_quirky
jv-ID|6352,general_quirky
jv-ID|6353,iot_wemo_on
jv-ID|6366,qa_factoid
jv-ID|6370,calendar_set
jv-ID|6371,general_quirky
jv-ID|6372,calendar_set
jv-ID|6376,play_music
jv-ID|6378,general_quirky
jv-ID|6382,news_query
jv-ID|6385,general_quirky
jv-ID|6388,music_likeness
jv-ID|6402,cooking_recipe
jv-ID|6403,play_game
jv-ID|6405,play_music
jv-ID|6410,qa_factoid
jv-ID|6411,weather_query
jv-ID|6417,audio_volume_up
jv-ID|6424,play_music
jv-ID|6426,news_query
jv-ID|6431,general_quirky
jv-ID|6432,general_quirky
jv-ID|6433,calendar_query
jv-ID|6434,general_quirky
jv-ID|6438,general_quirky
jv-ID|6439,music_query
jv-ID|6446,general_quirky
jv-ID|6448,play_music
jv-ID|6457,general_quirky
jv-ID|6469,general_quirky
jv-ID|6473,general_quirky
jv-ID|6477,play_game
jv-ID|6485,general_quirky
jv-ID|6489,qa_factoid
jv-ID|6495,play_music
jv-ID|6496,general_quirky
jv-ID|6500,social_query
jv-ID|6503,weather_query
jv-ID|6506,general_quirky
jv-ID|6515,news_query
jv-ID|6516,general_quirky
jv-ID|6517,general_quirky
jv-ID|6533,general_quirky
jv-ID|6539,general_quirky
jv-ID|6542,cooking_recipe
jv-ID|6550,general_quirky
jv-ID|6557,audio_volume_mute
jv-ID|6559,general_quirky
jv-ID|6561,news_query
jv-ID|6562,general_quirky
jv-ID|6568,general_quirky
jv-ID|6572,general_quirky
jv-ID|6575,play_music
jv-ID|6578,calendar_set
jv-ID|6582,play_game
jv-ID|6593,play_game
jv-ID|6594,audio_volume_up
jv-ID|6596,transport_query
jv-ID|6600,qa_factoid
jv-ID|6615,general_quirky
jv-ID|6616,general_quirky
jv-ID|6617,general_quirky
jv-ID|6618,play_radio
jv-ID|6621,recommendation_movies
jv-ID|6623,email_querycontact
jv-ID|6633,play_game
jv-ID|6643,general_quirky
jv-ID|6645,general_quirky
jv-ID|6646,news_query
jv-ID|6650,play_game
jv-ID|6652,cooking_recipe
jv-ID|6663,general_quirky
jv-ID|6670,general_quirky
jv-ID|6672,audio_volume_up
jv-ID|6682,calendar_remove
jv-ID|6683,news_query
jv-ID|6694,general_quirky
jv-ID|6701,general_quirky
jv-ID|6708,play_game
jv-ID|6710,general_quirky
jv-ID|6713,calendar_set
jv-ID|6720,qa_factoid
jv-ID|6722,weather_query
jv-ID|6725,calendar_query
jv-ID|6726,calendar_set
jv-ID|6729,play_music
jv-ID|6732,calendar_set
jv-ID|6737,iot_coffee
jv-ID|6744,calendar_set
jv-ID|6746,calendar_set
jv-ID|6747,play_game
jv-ID|6755,calendar_remove
jv-ID|6761,iot_coffee
jv-ID|6764,play_game
jv-ID|6774,calendar_set
jv-ID|6785,play_podcasts
jv-ID|6789,play_music
jv-ID|6798,calendar_remove
jv-ID|6801,calendar_set
jv-ID|6806,calendar_set
jv-ID|6815,calendar_set
jv-ID|6819,play_music
jv-ID|6836,calendar_set
jv-ID|6850,calendar_query
jv-ID|6856,alarm_set
jv-ID|6860,play_radio
jv-ID|6865,alarm_set
jv-ID|6878,calendar_set
jv-ID|6891,calendar_remove
jv-ID|6892,calendar_query
jv-ID|6897,calendar_set
jv-ID|6901,alarm_set
jv-ID|6902,iot_cleaning
jv-ID|6909,play_music
jv-ID|6918,calendar_set
jv-ID|6923,general_quirky
jv-ID|6926,datetime_query
jv-ID|6928,calendar_remove
jv-ID|6936,general_quirky
jv-ID|6937,iot_coffee
jv-ID|6946,calendar_query
jv-ID|6958,calendar_set
jv-ID|6959,general_quirky
jv-ID|6962,general_quirky
jv-ID|6964,play_game
jv-ID|6967,general_quirky
jv-ID|6968,calendar_set
jv-ID|6973,calendar_set
jv-ID|6974,recommendation_events
jv-ID|6980,cooking_recipe
jv-ID|6992,play_radio
jv-ID|6994,general_quirky
jv-ID|6997,general_quirky
jv-ID|7000,recommendation_events
jv-ID|7004,calendar_set
jv-ID|7013,calendar_query
jv-ID|7014,calendar_set
jv-ID|7025,calendar_set
jv-ID|7026,calendar_query
jv-ID|7039,calendar_set
jv-ID|7044,transport_taxi
jv-ID|7046,calendar_set
jv-ID|7055,calendar_set
jv-ID|7057,calendar_set
jv-ID|7061,play_game
jv-ID|7073,calendar_query
jv-ID|7080,calendar_remove
jv-ID|7087,calendar_set
jv-ID|7098,calendar_set
jv-ID|7100,transport_taxi
jv-ID|7111,calendar_set
jv-ID|7113,recommendation_events
jv-ID|7117,calendar_remove
jv-ID|7120,calendar_query
jv-ID|7122,calendar_set
jv-ID|7140,calendar_set
jv-ID|7141,calendar_query
jv-ID|7151,calendar_set
jv-ID|7152,play_music
jv-ID|7161,calendar_set
jv-ID|7168,calendar_query
jv-ID|7170,calendar_set
jv-ID|7181,calendar_set
jv-ID|7185,calendar_set
jv-ID|7189,calendar_query
jv-ID|7194,audio_volume_up
jv-ID|7196,calendar_set
jv-ID|7199,news_query
jv-ID|7209,general_quirky
jv-ID|7216,music_likeness
jv-ID|7219,iot_wemo_on
jv-ID|7224,play_game
jv-ID|7232,calendar_query
jv-ID|7257,general_quirky
jv-ID|7258,email_sendemail
jv-ID|7262,iot_wemo_on
jv-ID|7266,audio_volume_up
jv-ID|7278,calendar_set
jv-ID|7287,calendar_set
jv-ID|7289,calendar_query
jv-ID|7291,play_radio
jv-ID|7292,calendar_set
jv-ID|7293,calendar_set
jv-ID|7294,calendar_set
jv-ID|7295,calendar_set
jv-ID|7314,datetime_query
jv-ID|7316,calendar_query
jv-ID|7319,calendar_query
jv-ID|7353,weather_query
jv-ID|7355,alarm_set
jv-ID|7380,social_post
jv-ID|7397,recommendation_events
jv-ID|7449,calendar_set
jv-ID|7450,calendar_set
jv-ID|7455,play_game
jv-ID|7461,calendar_set
jv-ID|7463,calendar_set
jv-ID|7467,calendar_set
jv-ID|7477,calendar_set
jv-ID|7496,general_quirky
jv-ID|7499,calendar_set
jv-ID|7500,calendar_query
jv-ID|7502,calendar_query
jv-ID|7503,calendar_set
jv-ID|7520,general_quirky
jv-ID|7524,calendar_set
jv-ID|7528,datetime_query
jv-ID|7531,calendar_set
jv-ID|7539,lists_query
jv-ID|7542,play_radio
jv-ID|7549,calendar_set
jv-ID|7556,calendar_set
jv-ID|7557,calendar_set
jv-ID|7559,play_game
jv-ID|7563,calendar_set
jv-ID|7565,calendar_set
jv-ID|7567,calendar_set
jv-ID|7569,calendar_set
jv-ID|7570,calendar_query
jv-ID|7583,calendar_set
jv-ID|7596,calendar_set
jv-ID|7598,calendar_set
jv-ID|7606,calendar_set
jv-ID|7609,calendar_set
jv-ID|7613,calendar_query
jv-ID|7628,general_quirky
jv-ID|7654,calendar_set
jv-ID|7655,calendar_set
jv-ID|7660,calendar_set
jv-ID|7662,calendar_query
jv-ID|7664,play_game
jv-ID|7666,general_quirky
jv-ID|7680,calendar_set
jv-ID|7686,recommendation_events
jv-ID|7690,weather_query
jv-ID|7693,calendar_query
jv-ID|7697,takeaway_order
jv-ID|7711,calendar_set
jv-ID|7712,calendar_set
jv-ID|7718,calendar_set
jv-ID|7726,calendar_set
jv-ID|7730,calendar_set
jv-ID|7741,calendar_set
jv-ID|7751,calendar_set
jv-ID|7762,play_music
jv-ID|7767,calendar_set
jv-ID|7768,calendar_set
jv-ID|7774,calendar_set
jv-ID|7777,calendar_query
jv-ID|7778,play_music
jv-ID|7808,calendar_set
jv-ID|7817,datetime_query
jv-ID|7820,calendar_remove
jv-ID|7836,calendar_remove
jv-ID|7843,play_game
jv-ID|7844,play_music
jv-ID|7847,calendar_set
jv-ID|7851,calendar_set
jv-ID|7863,transport_taxi
jv-ID|7870,calendar_set
jv-ID|7876,play_music
jv-ID|7878,calendar_remove
jv-ID|7879,calendar_query
jv-ID|7889,datetime_query
jv-ID|7890,play_music
jv-ID|7891,cooking_recipe
jv-ID|7892,calendar_set
jv-ID|7894,news_query
jv-ID|7902,play_game
jv-ID|7908,weather_query
jv-ID|7912,calendar_set
jv-ID|7916,general_quirky
jv-ID|7918,calendar_set
jv-ID|7919,calendar_set
jv-ID|7922,play_game
jv-ID|7927,play_music
jv-ID|7946,play_music
jv-ID|7953,calendar_remove
jv-ID|7955,calendar_set
jv-ID|7956,calendar_set
jv-ID|7966,general_quirky
jv-ID|7970,calendar_set
jv-ID|7971,calendar_set
jv-ID|7975,transport_taxi
jv-ID|7978,calendar_query
jv-ID|7980,calendar_set
jv-ID|7981,calendar_set
jv-ID|7993,calendar_remove
jv-ID|8001,calendar_query
jv-ID|8004,general_quirky
jv-ID|8005,calendar_set
jv-ID|8013,iot_wemo_on
jv-ID|8029,calendar_query
jv-ID|8033,qa_factoid
jv-ID|8035,iot_hue_lightchange
jv-ID|8037,play_game
jv-ID|8042,general_quirky
jv-ID|8043,calendar_set
jv-ID|8044,calendar_query
jv-ID|8055,calendar_set
jv-ID|8056,calendar_query
jv-ID|8058,calendar_query
jv-ID|8073,calendar_set
jv-ID|8079,cooking_recipe
jv-ID|8084,calendar_query
jv-ID|8085,calendar_set
jv-ID|8100,calendar_set
jv-ID|8107,calendar_set
jv-ID|8110,calendar_set
jv-ID|8116,calendar_query
jv-ID|8119,calendar_set
jv-ID|8125,calendar_set
jv-ID|8126,calendar_set
jv-ID|8129,play_music
jv-ID|8140,calendar_set
jv-ID|8148,play_game
jv-ID|8150,calendar_query
jv-ID|8165,general_quirky
jv-ID|8182,general_quirky
jv-ID|8188,datetime_query
jv-ID|8204,general_quirky
jv-ID|8206,general_quirky
jv-ID|8230,calendar_set
jv-ID|8241,calendar_set
jv-ID|8245,alarm_set
jv-ID|8248,play_music
jv-ID|8251,calendar_set
jv-ID|8260,play_music
jv-ID|8261,calendar_set
jv-ID|8269,calendar_set
jv-ID|8276,calendar_set
jv-ID|8280,play_radio
jv-ID|8284,calendar_set
jv-ID|8289,calendar_set
jv-ID|8290,calendar_set
jv-ID|8294,calendar_set
jv-ID|8300,calendar_set
jv-ID|8302,calendar_set
jv-ID|8308,social_query
jv-ID|8320,general_quirky
jv-ID|8322,calendar_query
jv-ID|8336,qa_factoid
jv-ID|8343,general_quirky
jv-ID|8345,calendar_set
jv-ID|8347,datetime_query
jv-ID|8358,general_quirky
jv-ID|8366,calendar_set
jv-ID|8387,cooking_recipe
jv-ID|8388,general_quirky
jv-ID|8390,calendar_set
jv-ID|8394,iot_coffee
jv-ID|8402,calendar_query
jv-ID|8404,general_quirky
jv-ID|8409,play_music
jv-ID|8410,play_radio
jv-ID|8413,play_game
jv-ID|8414,calendar_set
jv-ID|8415,calendar_set
jv-ID|8426,calendar_set
jv-ID|8430,calendar_set
jv-ID|8431,calendar_remove
jv-ID|8436,play_game
jv-ID|8442,calendar_set
jv-ID|8449,calendar_set
jv-ID|8453,calendar_set
jv-ID|8460,calendar_query
jv-ID|8461,calendar_query
jv-ID|8466,general_quirky
jv-ID|8469,calendar_query
jv-ID|8474,calendar_set
jv-ID|8494,calendar_query
jv-ID|8496,calendar_set
jv-ID|8498,play_podcasts
jv-ID|8516,calendar_remove
